date,open,high,low,close,volume,amount
2010-04-19,12248.02,12248.02,11641.6,11644.58,80720323.0,116717025000.0
2010-04-20,11627.41,11713.91,11395.74,11538.98,70658714.0,101979066000.0
2010-04-21,11557.6,11779.13,11501.96,11766.82,80087641.0,125400311000.0
2010-04-22,11745.24,11822.81,11573.62,11703.96,81188123.0,126495293000.0
2010-04-23,11681.97,11808.05,11638.03,11702.87,74274580.0,117508232000.0
2010-04-26,11701.43,11767.66,11594.24,11602.63,62619384.0,98960336000.0
2010-04-27,11565.99,11565.99,11179.5,11355.37,68432915.0,103503195000.0
2010-04-28,11250.53,11444.58,11174.17,11333.85,53194097.0,82228743000.0
2010-04-29,11403.0,11452.41,11195.22,11196.35,57831368.0,87352421000.0
2010-04-30,11135.84,11192.38,10974.15,11162.54,56438869.0,84026851000.0
2010-05-04,10959.16,11139.16,10911.86,10960.77,41107032.0,60044563000.0
2010-05-05,10853.13,11006.58,10671.89,11003.73,53779342.0,78854321000.0
2010-05-06,10936.96,10936.96,10421.71,10422.56,56947870.0,89276943000.0
2010-05-07,10184.79,10346.2,10091.32,10146.43,53207306.0,80317838000.0
2010-05-10,10156.9,10314.02,10042.13,10264.05,50267337.0,71570732000.0
2010-05-11,10486.27,10511.15,10083.8,10091.2,51418859.0,72817116000.0
2010-05-12,10006.94,10202.56,9905.48,10146.63,46329041.0,61578789000.0
2010-05-13,10161.18,10417.81,10114.68,10417.81,47323256.0,61854932000.0
2010-05-14,10354.78,10400.28,10257.75,10330.14,43472388.0,59620586000.0
2010-05-17,10168.15,10177.82,9728.67,9731.72,45689318.0,58629828000.0
2010-05-18,9719.07,10056.22,9627.42,10003.81,50251938.0,62641838000.0
2010-05-19,9904.75,10138.18,9818.9,9991.4,44714490.0,61255540000.0
2010-05-20,9917.53,10214.33,9903.11,9945.55,42289560.0,57651476000.0
2010-05-21,9698.07,10209.24,9666.47,10209.07,51856886.0,67620203000.0
2010-05-24,10296.19,10710.12,10296.19,10620.13,70376609.0,95862160000.0
2010-05-25,10539.41,10545.54,10304.84,10365.23,58014103.0,80107526000.0
2010-05-26,10353.4,10465.32,10286.38,10361.7,44589338.0,62935087000.0
2010-05-27,10342.19,10575.74,10199.11,10543.33,55841267.0,76679632000.0
2010-05-28,10636.86,10670.29,10447.16,10495.65,58784676.0,84534512000.0
2010-05-31,10455.34,10553.24,10204.17,10204.17,53394161.0,75074665000.0
2010-06-01,10123.67,10246.03,9970.05,10098.45,50605792.0,69124109000.0
2010-06-02,10062.75,10188.14,9950.53,10188.14,41551361.0,56502209000.0
2010-06-03,10249.28,10317.97,10118.04,10118.04,49714021.0,74121344000.0
2010-06-04,10086.05,10202.06,10055.32,10187.2,42165265.0,58940406000.0
2010-06-07,9977.23,10083.27,9922.78,9992.67,47443719.0,71674897000.0
2010-06-08,9981.74,10104.09,9944.47,10038.78,47285716.0,71091451000.0
2010-06-09,10086.77,10358.59,10039.76,10346.27,63812461.0,89523245000.0
2010-06-10,10271.3,10337.12,10217.3,10222.22,64776778.0,85803235000.0
2010-06-11,10286.05,10357.01,10222.69,10239.33,53777423.0,76705217000.0
2010-06-17,10300.5,10329.44,10162.37,10162.37,42715454.0,64675260000.0
2010-06-18,10156.96,10234.41,9934.82,9966.54,50546162.0,70497629000.0
2010-06-21,9957.37,10323.18,9874.43,10309.61,51166458.0,65121189000.0
2010-06-22,10268.73,10407.38,10242.14,10345.55,48128983.0,60929304000.0
2010-06-23,10282.46,10374.33,10157.66,10256.27,45915511.0,62098565000.0
2010-06-24,10244.01,10343.57,10173.39,10250.9,37223102.0,50508153000.0
2010-06-25,10195.9,10219.72,10037.94,10104.83,39659560.0,53947321000.0
2010-06-28,10101.27,10165.57,9980.67,10012.06,32398738.0,44095225000.0
2010-06-29,10022.8,10061.03,9508.59,9508.91,49053103.0,62061012000.0
2010-06-30,9428.16,9449.81,9335.57,9386.94,37887422.0,46404605000.0
2010-07-01,9376.08,9439.74,9203.91,9203.91,35650842.0,43760286000.0
2010-07-02,9192.1,9272.64,8945.2,9227.89,45019260.0,55122819000.0
2010-07-05,9122.43,9237.07,8982.8,9171.03,34078901.0,40331465000.0
2010-07-06,9128.18,9403.07,9122.02,9363.02,42633032.0,52214869000.0
2010-07-07,9392.99,9485.43,9359.35,9485.43,42109341.0,51404410000.0
2010-07-08,9528.26,9585.37,9436.4,9465.8,41093784.0,51883674000.0
2010-07-09,9480.29,9868.8,9399.51,9816.86,58339992.0,72611290000.0
2010-07-12,9829.58,9999.99,9795.47,9959.22,58680888.0,71402697000.0
2010-07-13,9850.35,9857.49,9733.7,9801.76,50832064.0,63843026000.0
2010-07-14,9813.31,9959.0,9759.33,9803.72,48984245.0,61736256000.0
2010-07-15,9793.97,9957.26,9709.04,9718.73,45195020.0,55109755000.0
2010-07-16,9677.78,9841.77,9599.97,9806.64,38483697.0,48923190000.0
2010-07-19,9727.01,10154.36,9700.56,10097.1,49170760.0,62224260000.0
2010-07-20,10095.2,10372.27,10095.2,10339.43,72913685.0,92279159000.0
2010-07-21,10345.98,10433.41,10294.51,10324.13,70208005.0,89927158000.0
2010-07-22,10302.35,10483.23,10284.51,10471.77,62005432.0,76968363000.0
2010-07-23,10510.68,10587.03,10429.1,10527.95,63037732.0,81878597000.0
2010-07-26,10555.69,10614.67,10449.52,10591.13,61490728.0,78833217000.0
2010-07-27,10574.17,10631.17,10510.45,10566.21,57378737.0,75943593000.0
2010-07-28,10567.15,10832.31,10526.95,10825.17,78709378.0,99705703000.0
2010-07-29,10847.51,10899.43,10751.03,10838.91,83867812.0,102474748000.0
2010-07-30,10801.26,10836.28,10693.14,10785.35,67462713.0,86155436000.0
2010-08-02,10789.07,11041.94,10786.56,11004.74,74987616.0,97531821000.0
2010-08-03,11039.37,11091.18,10830.7,10830.7,82023165.0,107471809000.0
2010-08-04,10781.45,10870.95,10625.89,10870.38,73075635.0,94723506000.0
2010-08-05,10862.05,10876.67,10701.68,10768.08,73221656.0,97607485000.0
2010-08-06,10762.6,10949.24,10627.58,10942.93,81025974.0,109674598000.0
2010-08-09,10923.89,11031.52,10906.88,11017.41,80403818.0,111882433000.0
2010-08-10,11028.15,11050.83,10715.39,10715.39,82243339.0,115665547000.0
2010-08-11,10658.91,10861.39,10654.49,10806.63,58910153.0,82989820000.0
2010-08-12,10684.0,10899.31,10645.21,10680.02,66427719.0,93312480000.0
2010-08-13,10684.19,10886.67,10613.28,10886.57,60059250.0,82567853000.0
2010-08-16,10870.74,11200.86,10827.6,11164.79,80711267.0,110522225000.0
2010-08-17,11180.75,11320.46,11171.32,11281.97,79241570.0,110677992000.0
2010-08-18,11304.12,11365.54,11218.91,11282.33,78897865.0,112252214000.0
2010-08-19,11283.36,11424.08,11218.63,11321.17,81917007.0,116622602000.0
2010-08-20,11280.49,11303.87,11060.06,11090.46,81777810.0,116301360000.0
2010-08-23,11098.27,11177.31,11049.49,11078.86,65103012.0,92438546000.0
2010-08-24,11067.21,11311.1,10986.07,11214.24,72530642.0,98085808000.0
2010-08-25,11143.3,11199.76,10953.47,10963.99,72189289.0,98330973000.0
2010-08-26,11001.38,11105.44,10958.62,11009.49,62709747.0,84986352000.0
2010-08-27,10992.76,11052.93,10926.17,11034.73,53235705.0,79388264000.0
2010-08-30,11114.72,11350.16,11098.74,11303.33,75963634.0,114365160000.0
2010-08-31,11273.86,11377.71,11237.1,11338.71,85268071.0,132332621000.0
2010-09-01,11369.39,11476.61,11169.9,11318.74,93726477.0,140439190000.0
2010-09-02,11482.35,11536.31,11392.9,11465.15,88107717.0,133040348000.0
2010-09-03,11497.48,11540.42,11360.34,11467.09,91566075.0,141780780000.0
2010-09-06,11550.13,11703.66,11550.13,11656.08,93240456.0,138546980000.0
2010-09-07,11674.25,11735.34,11591.92,11682.7,76237734.0,106620102000.0
2010-09-08,11631.58,11729.82,11579.63,11722.78,80212746.0,120371023000.0
2010-09-09,11750.89,11750.89,11445.08,11465.35,95756002.0,139575660000.0
2010-09-10,11465.92,11547.43,11302.73,11530.99,81854643.0,121529312000.0
2010-09-13,11541.92,11751.27,11492.72,11690.35,81051419.0,121697317000.0
2010-09-14,11719.83,11759.01,11630.9,11665.41,83619866.0,123704445000.0
2010-09-15,11653.41,11653.41,11377.45,11412.1,81388720.0,122080708000.0
2010-09-16,11391.23,11432.31,11060.66,11164.02,77898508.0,112007996000.0
2010-09-17,11180.32,11288.85,11113.22,11208.25,58830515.0,85586032000.0
2010-09-20,11221.94,11247.83,11072.53,11150.33,55270221.0,76369320000.0
2010-09-21,11189.58,11262.45,11152.96,11210.74,42587226.0,63719199000.0
2010-09-27,11262.87,11438.38,11232.51,11409.81,50506258.0,73166751000.0
2010-09-28,11380.85,11396.38,11255.9,11274.49,58356638.0,87298769000.0
2010-09-29,11264.67,11379.96,11192.22,11223.86,54428590.0,82407622000.0
2010-09-30,11154.84,11468.78,11125.49,11468.54,51265397.0,74735021000.0
2010-10-08,11594.92,11960.57,11578.12,11911.37,76241524.0,113582890000.0
2010-10-11,12037.99,12291.63,12037.99,12237.65,111212308.0,168772720000.0
2010-10-12,12221.53,12383.58,12168.47,12373.28,98650837.0,147483140000.0
2010-10-13,12376.59,12634.52,12348.73,12603.0,116928006.0,170155690000.0
2010-10-14,12690.57,12752.26,12474.02,12507.71,112562414.0,171221940000.0
2010-10-15,12421.28,12834.8,12392.94,12765.5,109965160.0,171160300000.0
2010-10-18,12803.47,12883.66,12532.11,12649.27,124797347.0,177331420000.0
2010-10-19,12643.3,12970.2,12567.13,12970.2,93133431.0,138181340000.0
2010-10-20,12616.45,13291.52,12602.74,13130.01,114115781.0,178044250000.0
2010-10-21,13175.52,13281.99,12998.29,13111.52,97762682.0,148994350000.0
2010-10-22,13089.35,13346.33,13036.14,13224.98,103534356.0,153193890000.0
2010-10-25,13292.53,13739.31,13288.17,13734.2,120610399.0,187426410000.0
2010-10-26,13779.78,13822.22,13592.31,13729.96,121605309.0,191828210000.0
2010-10-27,13681.87,13863.98,13449.36,13452.17,114549305.0,176714960000.0
2010-10-28,13394.77,13585.44,13344.36,13445.03,90721344.0,145505440000.0
2010-10-29,13433.32,13500.88,13261.05,13367.24,93751931.0,155061070000.0
2010-11-01,13385.25,13760.9,13385.25,13743.77,116998324.0,196446210000.0
2010-11-02,13762.06,13930.33,13646.45,13646.46,137604140.0,231756060000.0
2010-11-03,13649.75,13692.5,13388.37,13392.7,101938070.0,169032310000.0
2010-11-04,13402.81,13595.73,13364.4,13595.73,97516451.0,157873350000.0
2010-11-05,13821.93,13888.02,13656.41,13733.36,111285241.0,183028690000.0
2010-11-08,13785.79,13809.57,13630.52,13807.3,119603436.0,189044250000.0
2010-11-09,13783.67,13793.35,13622.79,13714.29,122716235.0,193750120000.0
2010-11-10,13657.43,13762.72,13542.52,13705.68,115527332.0,194195460000.0
2010-11-11,13670.85,13936.88,13636.8,13684.94,127430299.0,216304310000.0
2010-11-12,13594.88,13658.29,12702.95,12726.54,141467720.0,228922280000.0
2010-11-15,12772.85,12877.38,12558.21,12808.09,92640327.0,154553390000.0
2010-11-16,12822.51,12822.51,12146.66,12217.27,102640516.0,172414730000.0
2010-11-17,12040.66,12196.6,11849.9,11917.49,75291348.0,126609826000.0
2010-11-18,12056.84,12181.0,11926.15,12146.15,61441059.0,105183489000.0
2010-11-19,12240.58,12295.85,11868.7,12295.85,78989029.0,137424140000.0
2010-11-22,12190.35,12418.35,12141.64,12303.55,91330070.0,163267460000.0
2010-11-23,12255.18,12255.18,11864.36,12062.41,81455159.0,142195030000.0
2010-11-24,11999.78,12412.95,11999.78,12407.66,79577631.0,143791780000.0
2010-11-25,12512.33,12630.86,12416.15,12604.08,89914614.0,154163880000.0
2010-11-26,12574.65,12676.94,12442.57,12539.01,70689062.0,124960303000.0
2010-11-29,12527.53,12592.91,12363.22,12536.55,68698918.0,124979173000.0
2010-11-30,12515.09,12575.95,11979.3,12336.29,89184565.0,154904600000.0
2010-12-01,12301.24,12377.57,12211.65,12310.38,55701347.0,94907530000.0
2010-12-02,12543.27,12584.1,12409.02,12409.02,65545027.0,114774126000.0
2010-12-03,12458.0,12532.31,12347.56,12443.0,54862805.0,97496063000.0
2010-12-06,12486.32,12531.29,12365.59,12422.79,51898348.0,91294966000.0
2010-12-07,12387.78,12722.94,12250.39,12657.0,53699193.0,93627337000.0
2010-12-08,12671.81,12823.15,12586.45,12615.41,53295443.0,96629957000.0
2010-12-09,12563.55,12587.36,12353.02,12353.27,54857395.0,93793285000.0
2010-12-10,12274.57,12523.03,12241.76,12460.46,47740422.0,86202600000.0
2010-12-13,12546.05,12905.02,12545.57,12905.02,70369443.0,128287424000.0
2010-12-14,12953.99,12978.09,12860.86,12926.62,73859152.0,129948069000.0
2010-12-15,12934.72,12987.71,12813.06,12829.36,71071712.0,129522478000.0
2010-12-16,12837.17,12914.01,12776.95,12795.68,57570784.0,104100581000.0
2010-12-17,12794.01,12809.49,12717.32,12759.6,47110632.0,88275934000.0
2010-12-20,12815.05,12875.67,12330.99,12557.55,70865682.0,131187947000.0
2010-12-21,12586.14,12872.45,12524.78,12872.45,71387225.0,121450194000.0
2010-12-22,12898.69,12975.63,12712.06,12766.95,65176500.0,112323521000.0
2010-12-23,12760.76,12843.04,12628.72,12644.58,56522550.0,98689634000.0
2010-12-24,12592.15,12688.44,12471.73,12556.85,51232849.0,87189192000.0
2010-12-27,12575.43,12808.83,12272.24,12303.19,57638142.0,96623286000.0
2010-12-28,12235.68,12288.17,12017.56,12063.8,48011665.0,77964389000.0
2010-12-29,12080.09,12125.39,11963.72,12114.56,38683643.0,66992580000.0
2010-12-30,12111.88,12211.07,11971.75,12138.9,41527651.0,73226422000.0
2010-12-31,12171.49,12476.51,12159.14,12458.55,47886604.0,89380454000.0
2011-01-04,12578.45,12743.48,12536.66,12714.51,62415977.0,113215518000.0
2011-01-05,12634.71,12741.47,12567.05,12647.63,57231755.0,107210937000.0
2011-01-06,12683.75,12790.93,12567.67,12599.66,51223607.0,91211486000.0
2011-01-07,12587.49,12783.68,12502.17,12573.94,56040416.0,95717128000.0
2011-01-10,12577.09,12644.32,12292.11,12331.16,48645045.0,84708677000.0
2011-01-11,12275.9,12419.3,12212.6,12385.17,42673779.0,72374116000.0
2011-01-12,12435.72,12518.44,12251.41,12409.98,40731451.0,65325870000.0
2011-01-13,12457.77,12486.23,12358.45,12423.34,36494581.0,62763232000.0
2011-01-14,12390.66,12390.66,12212.5,12294.17,40916633.0,69198884000.0
2011-01-17,12159.95,12229.56,11712.68,11734.62,46060825.0,75434304000.0
2011-01-18,11699.51,11797.22,11624.34,11771.59,29668701.0,49241616000.0
2011-01-19,11785.5,12076.97,11730.74,12066.55,37606756.0,62695860000.0
2011-01-20,12034.62,12034.62,11566.07,11566.74,42732132.0,69904922000.0
2011-01-21,11534.2,11860.61,11491.94,11639.96,42741697.0,68309026000.0
2011-01-24,11661.76,11689.28,11419.36,11488.92,38517631.0,62568000000.0
2011-01-25,11465.53,11523.79,11377.34,11446.37,32110038.0,51796958000.0
2011-01-26,11459.02,11633.1,11459.02,11599.67,28840230.0,46399064000.0
2011-01-27,11481.78,11832.54,11392.94,11795.33,43378492.0,67112323000.0
2011-01-28,11789.64,11935.04,11768.81,11894.23,39219881.0,62489643000.0
2011-01-31,11884.34,12020.51,11820.2,11994.68,40078943.0,64671012000.0
2011-02-01,12044.41,12052.39,11928.01,11991.51,33708748.0,56785846000.0
2011-02-09,11903.65,12041.96,11774.3,11807.93,38839382.0,64091521000.0
2011-02-10,11775.1,12177.44,11764.23,12170.51,48978801.0,80309172000.0
2011-02-11,12162.32,12376.03,12127.74,12292.49,57949194.0,95492502000.0
2011-02-14,12318.31,12766.05,12318.31,12737.8,74591033.0,124032799000.0
2011-02-15,12767.79,12865.47,12707.21,12711.58,73472300.0,123630757000.0
2011-02-16,12675.87,12884.87,12617.1,12884.87,68100441.0,116627668000.0
2011-02-17,12907.69,12936.74,12664.85,12788.34,74639606.0,127391397000.0
2011-02-18,12750.27,12751.15,12586.39,12613.11,63884091.0,113306652000.0
2011-02-21,12526.25,12872.95,12518.61,12872.47,69078922.0,118038315000.0
2011-02-22,12917.36,12918.42,12465.42,12473.33,83760404.0,145964330000.0
2011-02-23,12436.63,12554.98,12396.05,12492.71,60176671.0,105498477000.0
2011-02-24,12476.04,12601.43,12387.76,12578.43,62973711.0,105791069000.0
2011-02-25,12585.82,12735.15,12464.4,12633.88,57996807.0,100014189000.0
2011-02-28,12658.19,12907.68,12562.95,12902.44,68262314.0,113685881000.0
2011-03-01,12911.07,13023.02,12866.82,12948.72,76792398.0,126042882000.0
2011-03-02,12878.43,12912.72,12683.98,12880.27,68192846.0,112594620000.0
2011-03-03,12889.23,12966.85,12698.16,12698.16,69726907.0,114803564000.0
2011-03-04,12714.24,12908.49,12669.52,12893.84,58646978.0,92206899000.0
2011-03-07,12961.42,13163.21,12961.42,13140.88,84613509.0,134796070000.0
2011-03-08,13146.68,13154.91,13041.21,13144.18,73255589.0,118986524000.0
2011-03-09,13171.05,13233.02,13102.19,13158.22,70130013.0,116275968000.0
2011-03-10,13115.17,13115.17,12994.26,13004.86,70904427.0,121892475000.0
2011-03-11,12928.25,13038.99,12821.07,12848.02,69182204.0,119571044000.0
2011-03-14,12814.1,12958.29,12776.91,12958.29,68192694.0,116585128000.0
2011-03-15,12905.99,12905.99,12447.71,12705.32,83565353.0,138117570000.0
2011-03-16,12699.4,12876.12,12668.24,12865.75,74873889.0,121973461000.0
2011-03-17,12741.81,12851.92,12612.77,12650.67,74046707.0,120093050000.0
2011-03-18,12796.41,12839.3,12675.49,12721.99,57742498.0,94201690000.0
2011-03-21,12745.38,12806.74,12594.13,12643.73,56770202.0,93699508000.0
2011-03-22,12679.81,12706.88,12471.39,12667.26,51863273.0,87482305000.0
2011-03-23,12670.26,12853.15,12648.73,12845.53,61241586.0,99530372000.0
2011-03-24,12878.07,12893.36,12768.94,12771.46,64141825.0,102987331000.0
2011-03-25,12797.97,12980.31,12780.53,12942.07,77473298.0,123433490000.0
2011-03-28,13020.21,13075.23,12858.45,12875.52,89907595.0,144756390000.0
2011-03-29,12848.74,12895.39,12670.69,12677.61,90725187.0,134552460000.0
2011-03-30,12677.99,12774.42,12565.14,12661.22,71037833.0,104705605000.0
2011-03-31,12665.86,12707.98,12501.24,12562.9,60294997.0,87188450000.0
2011-04-01,12559.78,12699.42,12498.83,12699.42,51999626.0,76431429000.0
2011-04-06,12648.91,12765.76,12568.84,12740.87,65572414.0,101348849000.0
2011-04-07,12749.53,12908.7,12715.79,12890.66,65076883.0,98362235000.0
2011-04-08,12881.25,13039.73,12839.71,13036.23,64231852.0,100151312000.0
2011-04-11,13075.69,13142.43,12918.93,12925.05,81924726.0,122086086000.0
2011-04-12,12906.61,13042.25,12839.53,12902.22,77984066.0,107108023000.0
2011-04-13,12848.16,13102.08,12772.32,13102.08,69364993.0,97533532000.0
2011-04-14,13119.48,13119.48,12964.28,12991.93,71799809.0,101590369000.0
2011-04-15,12948.82,13054.81,12825.46,12965.75,72080418.0,101493903000.0
2011-04-18,12912.98,13045.82,12881.59,13001.33,80023176.0,111052797000.0
2011-04-19,12876.2,12909.19,12727.31,12799.24,89256021.0,120453602000.0
2011-04-20,12779.02,12849.65,12720.52,12753.85,71192529.0,103519636000.0
2011-04-21,12795.79,12864.72,12760.74,12798.75,75048613.0,112504241000.0
2011-04-22,12796.33,12819.96,12687.62,12708.42,68430594.0,98890382000.0
2011-04-25,12664.45,12664.45,12487.53,12508.01,69901866.0,102151172000.0
2011-04-26,12486.82,12548.17,12361.86,12448.48,56482609.0,80821686000.0
2011-04-27,12502.96,12573.3,12280.08,12358.88,56820058.0,81171302000.0
2011-04-28,12398.69,12447.75,12148.17,12149.25,56469476.0,79087577000.0
2011-04-29,12148.93,12312.99,12138.85,12312.99,42649261.0,59850106000.0
2011-05-03,12314.7,12423.46,12199.58,12423.46,44750664.0,64027190000.0
2011-05-04,12365.24,12365.24,12014.42,12070.41,50369852.0,72729422000.0
2011-05-05,12017.28,12133.14,12005.44,12085.99,41501424.0,58916990000.0
2011-05-06,11958.04,12150.24,11896.98,12067.61,49067344.0,67800698000.0
2011-05-09,12074.14,12214.18,12074.14,12125.01,44259090.0,62426162000.0
2011-05-10,12146.33,12216.94,12102.79,12216.94,44308690.0,63362051000.0
2011-05-11,12229.31,12282.88,12117.67,12202.62,51880673.0,71851685000.0
2011-05-12,12114.45,12249.34,12072.21,12072.21,55870552.0,75869088000.0
2011-05-13,12092.16,12164.13,11958.58,12156.61,49947005.0,69591193000.0
2011-05-16,12110.97,12215.97,12046.54,12051.24,53157339.0,69463071000.0
2011-05-17,12031.84,12212.15,11983.88,12128.5,59984512.0,79659649000.0
2011-05-18,12100.89,12262.47,12091.58,12230.69,47939730.0,62689768000.0
2011-05-19,12270.25,12341.93,12153.41,12158.11,51062015.0,65273490000.0
2011-05-20,12167.8,12221.81,12130.15,12161.03,43300914.0,58398613000.0
2011-05-23,12148.59,12148.59,11742.19,11742.19,58076832.0,73666185000.0
2011-05-24,11703.64,11768.78,11640.22,11749.92,48942714.0,63704638000.0
2011-05-25,11716.15,11795.73,11600.21,11615.42,46604111.0,58871928000.0
2011-05-26,11695.49,11752.73,11530.7,11530.7,46290424.0,59010310000.0
2011-05-27,11537.04,11645.98,11483.56,11492.71,47756323.0,58569967000.0
2011-05-30,11456.31,11595.14,11405.06,11478.21,38580079.0,49147051000.0
2011-05-31,11485.75,11665.14,11420.94,11665.14,42173111.0,53110151000.0
2011-06-01,11648.86,11719.64,11593.83,11699.83,43741896.0,57221574000.0
2011-06-02,11566.43,11613.5,11366.12,11506.52,46554090.0,59725356000.0
2011-06-03,11492.33,11690.09,11487.3,11642.4,41096785.0,55982922000.0
2011-06-07,11614.0,11756.9,11599.31,11741.26,40264741.0,53428971000.0
2011-06-08,11726.33,11787.12,11581.64,11761.1,48454447.0,60392760000.0
2011-06-09,11725.21,11735.21,11508.39,11513.2,49035247.0,61327839000.0
2011-06-10,11508.58,11596.58,11454.04,11593.38,43625002.0,54637116000.0
2011-06-13,11518.06,11558.66,11427.15,11521.98,37235321.0,48074633000.0
2011-06-14,11501.22,11765.12,11495.11,11732.04,49195143.0,61848281000.0
